Centroid LON,Centroid LAT
151.528699999999,-20.9610999999999
151.5523,-20.8936999999999
151.263399999999,-20.8089
151.297599999999,-20.8296999999999
151.3647,-20.9938
151.3706,-20.9963
151.370499999999,-20.9578999999999
151.3796,-20.9914999999999
151.3975,-20.8651
149.547599999999,-21.0302
149.935499999999,-21.1025999999999
149.6301,-21.2669
150.732699999999,-20.6236
150.8052,-20.6233
150.853199999999,-20.6185
150.9024,-20.6179999999999
150.9173,-20.6079
151.568,-20.9772
151.588699999999,-20.9564999999999
151.615399999999,-20.9226999999999
151.6516,-20.9863
151.6595,-20.942
151.662499999999,-20.9068
151.704399999999,-20.9292
151.723299999999,-20.9538
151.731699999999,-20.9783
151.7663,-20.9746999999999
151.400499999999,-20.8096999999999
151.4408,-20.8304
151.453599999999,-20.9148
151.4592,-20.9055
151.4677,-20.8468
151.4719,-20.9086
151.4768,-20.8510999999999
151.480799999999,-20.8586999999999
151.3386,-20.9999
150.440499999999,-20.7371
150.456999999999,-20.7410999999999
149.681299999999,-21.315
149.6654,-21.3265999999999
149.6579,-21.3709999999999
149.8298,-21.3755999999999
150.920099999999,-20.6038
150.923399999999,-20.6091
150.9213,-20.6136
150.9205,-20.6218
150.992999999999,-20.6259
150.955199999999,-20.6309
150.981599999999,-20.646
150.699299999999,-20.6612
150.735899999999,-20.6446
150.752999999999,-20.634
151.835299999999,-20.9355
151.8523,-20.9560999999999
151.871,-20.917
151.8872,-20.9061999999999
151.8964,-20.9502999999999
151.9127,-20.8976
151.9172,-20.8891999999999
151.9977,-20.8858
152.001399999999,-20.8950999999999
152.0064,-20.8904999999999
149.886699999999,-20.0064999999999
149.934699999999,-20.1704
149.960299999999,-20.0163
149.9682,-20.1472
149.973099999999,-20.0261
150.0616,-20.2786
150.315,-20.1247
150.371399999999,-20.0999
150.3728,-20.1101999999999
150.3736,-20.0326999999999
150.375599999999,-20.0529
150.382,-20.0741
150.386799999999,-20.0743
149.8076,-21.388
149.568099999999,-21.4182999999999
149.604899999999,-21.4115
149.5761,-21.4749
149.8213,-21.434
150.873099999999,-20.6728999999999
150.776299999999,-20.6828
150.8341,-20.6966
150.9849,-20.6778
152.055,-20.9011
152.0637,-20.8926
152.0954,-20.9816
152.098,-20.9307
152.0979,-20.9189
152.1115,-20.9129
152.117999999999,-20.9188
152.118799999999,-20.9533999999999
152.1288,-20.9758
152.1329,-20.9120999999999
152.1604,-20.9271999999999
150.3897,-20.1033
150.3968,-20.0779999999999
150.4033,-20.1076
150.406,-20.0443
150.4095,-20.1457
150.413,-20.1453999999999
150.4144,-20.1367
150.425,-20.0365
150.431999999999,-20.0631999999999
150.488699999999,-20.2333
150.583,-20.0611
149.713799999999,-21.4481
149.848099999999,-21.4438999999999
149.7002,-21.4679
149.824999999999,-21.4666999999999
149.8737,-21.4562999999999
150.884199999999,-20.7264
150.9379,-20.7053
150.759899999999,-20.7084
150.8204,-20.7137999999999
149.1096,-20.5413999999999
149.100599999999,-20.5447999999999
149.104899999999,-20.5514
149.4318,-20.93
149.4482,-20.9337
149.469799999999,-20.9299
149.3888,-20.9300999999999
149.4188,-20.9320999999999
149.4813,-20.9354
149.0592,-20.5220999999999
149.0706,-20.5069
149.090599999999,-20.4867999999999
150.7057,-20.3215
150.5833,-20.3553999999999
150.598999999999,-20.3721
149.110999999999,-20.5524999999999
149.12,-20.5475999999999
149.1198,-20.5411
149.1262,-20.5483
149.1507,-20.986
149.7512,-20.5422
149.9512,-20.5401999999999
149.9282,-20.5596999999999
149.0997,-20.4850999999999
149.0874,-20.459
149.083,-20.4414
149.075899999999,-20.4509
149.0891,-20.4271999999999
149.8308,-20.0149
150.6549,-20.3506
150.712999999999,-20.3547
150.7529,-20.3786999999999
150.8093,-20.3495999999999
150.683799999999,-20.3706999999999
149.105799999999,-20.541
149.133199999999,-20.5490999999999
149.077699999999,-20.5531
149.158099999999,-20.6646
149.1439,-20.6829
149.6201,-20.7715999999999
149.6149,-20.859
149.589599999999,-20.8657
149.738699999999,-20.9509
149.812099999999,-20.0633
149.946699999999,-20.036
149.941,-20.0316
149.9496,-20.0405
149.9539,-20.0341999999999
149.948299999999,-20.0576
149.959599999999,-20.0612999999999
149.934,-20.0625
150.852499999999,-20.3464999999999
150.8622,-20.3321
150.583699999999,-20.3977
150.6147,-20.3963
150.6878,-20.4119999999999
150.722199999999,-20.4068
149.1421,-20.6953999999999
149.159699999999,-20.6817999999999
149.137599999999,-20.6909999999999
149.1502,-20.6695999999999
149.138399999999,-20.6816
149.7818,-20.9864999999999
149.798,-20.9881999999999
150.055299999999,-20.5634
149.926099999999,-20.1017
149.990399999999,-20.0559
149.9391,-20.1323
150.3204,-20.0067999999999
150.2612,-20.0071
150.7509,-20.4133999999999
150.911399999999,-20.4185
150.931299999999,-20.4147
150.7264,-20.4466
150.9641,-20.5074
149.1114,-20.5878
149.097399999999,-20.6816
149.068999999999,-20.3042
149.0264,-20.3551
150.2426,-20.0271
150.014299999999,-20.0237
150.0226,-20.0662999999999
150.4272,-20.0532
150.417599999999,-20.0845999999999
150.1952,-20.1021
150.394499999999,-20.0836
150.4667,-20.0734999999999
150.846,-20.4727
150.600799999999,-20.5168
150.717299999999,-20.4858
150.8295,-20.4957999999999
148.8192,-20.5034999999999
148.808899999999,-20.5093
149.063799999999,-20.6151
149.186299999999,-20.6008999999999
149.072499999999,-20.6258
149.1816,-20.6157
149.029799999999,-20.3988
150.450099999999,-20.0774
150.481699999999,-20.0884
150.4271,-20.1209999999999
150.3854,-20.1482999999999
150.316399999999,-20.1007
149.4822,-20.1439999999999
148.807799999999,-20.5140999999999
148.929,-20.5288
148.936299999999,-20.5281999999999
149.071,-20.6446
149.0608,-20.6454999999999
149.007,-20.4234
150.008999999999,-20.12
150.071499999999,-20.1894999999999
150.3692,-20.1739
150.4462,-20.1412
148.9258,-20.5415999999999
148.8625,-20.5813999999999
149.0882,-20.6625
149.153799999999,-20.6527999999999
149.226599999999,-20.6463
149.070699999999,-20.6634999999999
149.0949,-20.6735
149.1408,-20.6758999999999
149.016099999999,-20.4209
149.072,-20.1435999999999
150.4721,-20.1932
148.877999999999,-20.5980999999999
148.8677,-20.6126
148.7221,-20.6282
148.730899999999,-20.6463
148.759999999999,-20.6721
149.1894,-20.6769
149.1853,-20.6885
149.182199999999,-20.6823
149.176799999999,-20.6765
149.071599999999,-20.1558999999999
150.1014,-20.2937
150.1322,-20.3432
150.068099999999,-20.3496999999999
148.7587,-20.6868
148.740199999999,-20.6961
148.777899999999,-20.7297
148.7927,-20.7511
148.7946,-20.7674999999999
148.8547,-20.7826999999999
149.200999999999,-20.6992
149.206799999999,-20.6984999999999
149.1415,-20.7062999999999
149.031,-20.4319999999999
149.0285,-20.4464
149.051899999999,-20.4559
149.043,-20.4356
150.096,-20.3486
150.2002,-20.3413
150.073299999999,-20.3684
150.125499999999,-20.4005
150.2016,-20.4071
148.8369,-20.7862
148.8794,-20.7952
149.1396,-20.7106999999999
149.1549,-20.7231999999999
149.1275,-20.6935
149.148799999999,-20.7389
149.2324,-20.7325
149.0585,-20.4463
149.1023,-20.4354
149.009999999999,-20.4491
150.2367,-20.402
150.2407,-20.446
150.1517,-20.4811
150.204199999999,-20.4751
150.2898,-20.4681
150.5465,-20.0305
148.872199999999,-20.8047
148.8417,-20.8246
148.8812,-20.8221999999999
148.900299999999,-20.8204999999999
149.4695,-20.7411999999999
149.4845,-20.7405
149.4358,-20.7663
149.1617,-20.7523
149.107,-20.4634
150.5077,-20.0727
150.503199999999,-20.0844999999999
150.597199999999,-20.0694
150.554399999999,-20.0753999999999
150.6313,-20.0803
150.5123,-20.0949999999999
150.497099999999,-20.1069
150.5773,-20.1032
150.644399999999,-20.1254999999999
150.690599999999,-20.1408999999999
150.520999999999,-20.1621999999999
150.7353,-20.1645
150.6586,-20.166
148.8957,-20.8281999999999
148.9271,-20.8415
149.2714,-20.7594999999999
149.2706,-20.7646
149.2589,-20.7733999999999
149.3975,-20.7771
149.0354,-20.4701999999999
149.127999999999,-20.4713999999999
150.5351,-20.1795
150.6262,-20.1905
150.5609,-20.2009
150.6434,-20.2053
150.709599999999,-20.2030999999999
150.547,-20.2243999999999
148.939899999999,-20.861
148.9187,-20.8462999999999
149.281499999999,-20.8001
149.054499999999,-20.4856
149.0319,-20.4223
150.5115,-20.2607
150.653899999999,-20.2306999999999
150.7448,-20.2411999999999
150.7649,-20.2289999999999
148.959399999999,-20.8709999999999
148.9915,-20.8917
149.2671,-20.8172999999999
149.281399999999,-20.8433999999999
149.243599999999,-20.8599
149.0326,-20.8996999999999
149.059,-20.9174
149.355099999999,-20.9135999999999
149.1115,-20.4897999999999
149.06,-20.474
149.081099999999,-20.4366999999999
150.5599,-20.2808999999999
150.711,-20.2569
150.6425,-20.2753
150.74,-20.2593
150.737699999999,-20.2788
150.756599999999,-20.2691
150.7418,-20.3032
149.089599999999,-20.5065999999999
149.0843,-20.5217999999999
149.3913,-20.9099
149.401,-20.9185
149.413,-20.9213999999999
149.437099999999,-20.9041999999999
149.078599999999,-20.4582
149.0735,-20.4731999999999
149.0548,-20.4994
149.688099999999,-20.0316
150.6072,-20.3027
150.8041,-20.2814
150.7932,-20.2905
150.5782,-20.3339
150.6672,-20.324
149.0875,-20.5332
152.0277,-21.64
152.0333,-21.675
152.034799999999,-21.6677
152.0675,-21.6957999999999
152.0779,-21.6398
152.0809,-21.6371
152.098999999999,-21.4338
152.1004,-21.5657
152.1421,-21.6418
152.143499999999,-21.6384
152.1457,-21.5486
149.595499999999,-22.1429
149.6065,-22.1530999999999
149.842999999999,-22.1377999999999
149.9403,-22.1356
149.877,-22.2168999999999
152.3022,-21.5722999999999
151.9982,-21.5711
152.2551,-21.5718999999999
152.4419,-21.5720999999999
152.3674,-21.5794
152.4068,-21.5789
152.4044,-21.5932
152.4661,-21.9628
152.3475,-21.9762999999999
152.3741,-21.98
152.2322,-21.9783
152.477,-21.9814
152.4641,-21.9822999999999
152.147899999999,-21.6403
152.1499,-21.9139
152.1514,-21.6356
152.1527,-21.9104999999999
152.1544,-21.9187
152.160699999999,-21.7624999999999
152.163,-21.5611999999999
152.179,-21.4969
152.2072,-21.4603
152.2062,-21.8626
152.2067,-21.4166999999999
152.3252,-21.5894
152.074999999999,-21.5916
152.1929,-21.6036
152.3685,-21.6056999999999
152.4734,-21.6109
152.545899999999,-21.5485
152.5343,-21.5731
152.5394,-21.6621999999999
152.508399999999,-21.7136999999999
152.2083,-21.5287
152.2105,-21.8645999999999
152.2141,-21.4112
152.2151,-21.5149
152.2159,-21.4224999999999
152.2183,-21.443
152.223999999999,-21.8644
152.2289,-21.9503999999999
152.229299999999,-21.7398999999999
152.229299999999,-21.7432
152.234399999999,-21.7383999999999
149.8503,-22.1485999999999
150.0081,-22.0826999999999
150.004099999999,-22.0866
152.2127,-21.6107
152.1337,-21.6226999999999
152.3085,-21.6354
152.3888,-21.634
152.5583,-21.7199999999999
152.520999999999,-21.7293999999999
152.5088,-21.7743
152.5928,-21.7867999999999
152.2365,-21.5145
152.246,-21.5215999999999
152.250699999999,-21.7363
152.2517,-21.6825
152.2526,-21.5141999999999
152.260099999999,-21.7774
152.264999999999,-21.7346
152.2687,-21.6695999999999
149.8647,-22.1441
149.7501,-22.2645
149.7759,-22.3592
149.8186,-22.388
149.9042,-22.4707
150.377199999999,-22.0043
152.475799999999,-21.6458
152.3408,-21.6656
152.263,-21.628
152.4512,-21.6649999999999
152.627299999999,-21.8213
152.545099999999,-21.8257
152.5223,-21.8288
152.535699999999,-21.8485
152.6357,-21.846
152.5934,-21.8509999999999
152.5088,-21.8746
152.272799999999,-21.6962
152.273,-21.6072999999999
152.2731,-21.8045
152.2785,-21.6566
152.285799999999,-21.9213999999999
152.288199999999,-21.6646
152.300199999999,-21.8575
152.3009,-21.4507
152.300999999999,-21.9332999999999
150.1558,-21.9693
152.393599999999,-21.6742999999999
152.441499999999,-21.6784
152.497999999999,-21.6752
152.202,-21.6873
152.6142,-21.8680999999999
152.5807,-21.8724999999999
152.657,-21.8943
152.589699999999,-21.8988
152.5218,-21.9216
152.6062,-21.9183999999999
152.6723,-21.9116
152.305499999999,-21.7911
152.3081,-21.4939
152.308699999999,-21.4466
152.3115,-21.475
152.313099999999,-21.6539
152.3143,-21.4215
152.316399999999,-21.5548
152.3176,-21.6914
152.3202,-21.8898
150.1643,-21.9922
150.1917,-21.9801
150.382,-21.9712999999999
150.125599999999,-22.0002999999999
150.1327,-21.9882999999999
152.0875,-21.695
152.349099999999,-21.707
152.2904,-21.7140999999999
152.5884,-21.94
152.6261,-21.9396999999999
152.6879,-21.9356
152.6579,-21.9427999999999
152.5986,-21.9551
152.5719,-21.9655999999999
152.3203,-21.4288999999999
152.3235,-21.988
152.3238,-21.6881999999999
152.3255,-21.5550999999999
152.337999999999,-21.9500999999999
152.3389,-21.5597999999999
152.342,-21.55
152.3432,-21.9198999999999
150.6878,-21.9575
150.5866,-21.9825
152.449999999999,-21.7045999999999
152.3693,-21.7205
152.386599999999,-21.7283
152.368699999999,-21.7331
152.4273,-21.7349999999999
152.7013,-21.9673
152.6609,-21.9735
152.648799999999,-21.9852999999999
152.543499999999,-21.9777999999999
152.566599999999,-21.9813
150.372899999999,-21.0226
151.0403,-21.5836
152.3436,-21.4621999999999
152.3487,-21.5540999999999
152.3535,-21.4803
152.356799999999,-21.5037999999999
152.3651,-21.8497999999999
152.366899999999,-21.4341
152.369,-21.4052
152.3719,-21.7526
150.669299999999,-21.9907
151.395999999999,-21.5125999999999
151.4778,-21.5505
151.3829,-21.6075
152.3313,-21.7591
152.2004,-21.7517999999999
152.414199999999,-21.7608
150.2136,-21.614
151.4916,-21.0478999999999
151.5071,-21.036
151.517699999999,-21.0356999999999
151.518599999999,-21.0398999999999
151.5385,-21.0456
151.4975,-21.3172999999999
151.5625,-21.3496999999999
151.5763,-21.2312
152.376,-21.8618999999999
152.376,-21.9381999999999
152.383399999999,-21.7101
152.409699999999,-21.6466999999999
152.412399999999,-21.9754
152.413199999999,-21.6689
152.416,-21.971
152.4228,-21.4688
152.4239,-21.4562999999999
152.4238,-21.9814
152.4285,-21.9746999999999
152.4478,-21.5101
151.262599999999,-21.8167
151.6013,-21.4969
151.9728,-21.5044
151.8116,-21.5156999999999
151.6534,-21.5183
152.1202,-21.7883999999999
152.1494,-21.7993999999999
152.424299999999,-21.7758
152.4556,-21.7844
151.584499999999,-21.3228
151.6062,-21.2605
151.616,-21.2275999999999
151.639299999999,-21.0978999999999
151.6575,-21.0183
151.683699999999,-20.9999
151.6884,-21.3606
151.708599999999,-21.3002
151.714599999999,-21.1223999999999
151.7159,-21.3174999999999
151.7589,-21.0477999999999
151.7623,-21.1005
152.4686,-21.4264
152.469699999999,-21.8188999999999
152.4891,-21.5950999999999
152.513499999999,-21.7288
152.5369,-21.6101999999999
152.537499999999,-21.5962
152.5624,-21.5172999999999
152.5746,-21.4512
152.5766,-21.4569
152.6073,-21.4259999999999
152.629899999999,-21.7044999999999
151.541799999999,-21.5225
151.7742,-21.5274
151.914999999999,-21.5231999999999
151.7073,-21.5682
151.620499999999,-21.5781999999999
151.774,-21.5833
151.938099999999,-21.5757
151.9216,-21.6025999999999
152.3839,-21.7998
152.4763,-21.8054999999999
152.4541,-21.8084999999999
152.4095,-21.8069999999999
152.2097,-21.8167
151.779,-21.1057999999999
151.7854,-21.1264
151.8041,-21.0682
151.816,-21.1426
151.8565,-21.3863999999999
151.8856,-21.0535
151.913,-21.1949
151.923599999999,-21.3449999999999
151.9352,-21.2486999999999
151.9651,-21.3445
152.631,-21.6997
152.6422,-21.8038999999999
152.649499999999,-21.5827999999999
150.643,-21.1270999999999
150.7915,-21.0499
150.9083,-21.2898
150.934599999999,-21.1075
150.9555,-21.2306999999999
150.9622,-21.2554
150.965399999999,-21.1755
150.970499999999,-21.2434
150.980899999999,-21.2077999999999
151.5189,-21.6233
151.5779,-21.6255999999999
151.6245,-21.6267999999999
151.788199999999,-21.6299999999999
151.6071,-21.6474
151.6925,-21.6545999999999
152.4275,-21.8235999999999
152.4592,-21.8232
152.3109,-21.8313999999999
152.4666,-21.8417999999999
152.266699999999,-21.8569999999999
152.1731,-21.8669
152.4393,-21.8556999999999
151.9761,-21.1634999999999
151.980799999999,-21.0244
151.988599999999,-21.3538999999999
151.9935,-21.2105
151.9976,-21.2031999999999
152.167399999999,-21.0825
152.1782,-21.3769999999999
150.987699999999,-21.2728
150.9984,-21.2443999999999
151.004099999999,-21.2362
151.0345,-21.3064
151.075099999999,-21.0063999999999
151.0749,-21.2058
151.081099999999,-21.1504
151.097,-21.1187
151.129099999999,-21.3478999999999
151.968799999999,-21.7658999999999
151.9145,-21.6492
151.978,-21.6483999999999
151.566599999999,-21.6725999999999
151.622999999999,-21.6719
151.545099999999,-21.7024
152.4085,-21.863
152.354,-21.8628
152.3047,-21.8664999999999
152.1313,-21.878
152.124799999999,-21.9005
152.364499999999,-21.8919
152.395199999999,-21.8808
152.1809,-21.4007
152.2501,-21.3311999999999
152.253899999999,-21.3706999999999
152.2606,-21.199
152.2774,-21.2852
152.3048,-21.2627999999999
152.352,-21.3248
152.4062,-21.3736
152.4111,-21.1594
152.4198,-21.1833999999999
152.4258,-21.1694999999999
152.467899999999,-21.3997999999999
151.143,-21.3396
151.1467,-21.256
151.1867,-21.2983
151.2329,-21.4631
151.2709,-21.1042999999999
151.290799999999,-21.0941
151.327599999999,-21.0075
151.364,-21.0047999999999
151.392599999999,-21.0572
151.4018,-21.0451
151.4035,-21.5835
151.4086,-21.0313
151.8812,-21.8048
151.986899999999,-21.8378
151.927899999999,-21.8874
152.4437,-21.8837
152.2675,-21.9387
152.477499999999,-21.9058999999999
152.4503,-21.9086
152.4658,-21.9175
152.392699999999,-21.9228999999999
152.4734,-21.3447999999999
152.4865,-21.3771999999999
152.4987,-21.2173
152.499,-21.1169
152.5131,-21.0744
152.549,-21.3683
152.5522,-21.3067999999999
152.5752,-21.1594
152.5816,-21.1538
152.5911,-21.3646999999999
152.670899999999,-21.2379
151.453599999999,-21.3327999999999
151.4958,-21.0585999999999
151.496199999999,-21.0263999999999
150.950799999999,-21.6904
150.9068,-21.7108999999999
151.0189,-21.7247999999999
151.7413,-21.7115
151.8605,-21.6973999999999
151.9847,-21.7135
151.9439,-21.7346
151.773799999999,-21.7555
152.1096,-21.9217
152.434,-21.9256999999999
152.4926,-21.9308
152.2118,-21.9409999999999
152.6798,-21.1498999999999
151.6202,-21.4967
151.6364,-21.5112999999999
151.867099999999,-21.4315
151.890899999999,-21.7796999999999
151.8946,-21.7828
151.895999999999,-21.6086999999999
151.8997,-21.7852
151.902899999999,-21.591
151.918299999999,-21.4749
151.926199999999,-21.8042
149.8871,-21.9962
149.8689,-22.007
149.830999999999,-22.0242
152.419,-21.5037999999999
152.389399999999,-21.5146
152.4949,-21.5117
152.0491,-21.4976999999999
152.455199999999,-21.5211
152.4409,-21.5273
152.4745,-21.5345
152.4583,-21.9358
152.422699999999,-21.9483999999999
152.3135,-21.9506
152.057199999999,-21.9629
151.9428,-21.7486
151.960199999999,-21.8829999999999
151.961099999999,-21.5908
151.972199999999,-21.8848999999999
151.986899999999,-21.9154
152.0051,-21.6983
152.0189,-21.695
152.0214,-21.6762
152.0216,-21.6936
152.0252,-21.6861
152.0275,-21.6768
149.8117,-22.0428
149.9324,-22.0257
149.9703,-22.0324999999999
149.614299999999,-22.0553999999999
149.9882,-22.0539999999999
149.9316,-22.0622
149.566599999999,-22.1737
152.2794,-21.5209
152.194899999999,-21.5505999999999
152.3972,-21.5474
152.2732,-21.5625
152.4565,-21.561
152.6062,-21.2893
152.580199999999,-21.3195
152.553599999999,-21.3386
152.5061,-21.3685
152.5248,-21.3403999999999
150.294999999999,-21.6731
150.2751,-21.6833999999999
150.287299999999,-21.6844
150.316399999999,-21.7326
150.2894,-21.7476999999999
151.128099999999,-21.2571
151.3749,-21.2651
151.203599999999,-21.2945999999999
151.114399999999,-21.2922
151.119499999999,-21.3173999999999
152.163999999999,-21.0989
152.256599999999,-21.0997999999999
152.3137,-21.1018
152.354099999999,-21.1024999999999
152.156299999999,-21.1052
152.1865,-21.1064
152.5226,-21.3518
152.5107,-21.3584999999999
152.501499999999,-21.3794
152.5284,-21.3782
152.507499999999,-21.3932
152.517599999999,-21.3944
152.5291,-21.4293
152.5815,-21.4320999999999
150.316,-21.7394
150.344699999999,-21.7362
150.4297,-21.7577
151.1689,-21.3216
151.097299999999,-21.3554999999999
152.0483,-21.1191999999999
152.322399999999,-21.1168
152.3888,-21.1217
152.4725,-21.1248
152.485099999999,-21.132
152.182099999999,-21.1347999999999
152.143,-21.1569
152.5198,-21.4606999999999
152.510099999999,-21.4738
152.564699999999,-21.4836999999999
152.5094,-21.4949
149.479199999999,-21.5428999999999
150.1064,-21.9244999999999
150.1192,-21.9213999999999
150.228299999999,-21.9145
151.2794,-21.3454
151.3676,-21.3703
151.328599999999,-21.3921999999999
151.2504,-21.3779
151.274499999999,-21.3887
152.431099999999,-21.1441
152.3092,-21.1548
152.192,-21.1681999999999
152.4778,-21.1657
152.095699999999,-21.1979
152.371,-21.1771999999999
152.3976,-21.1768
149.490299999999,-21.6019
149.472,-21.6045
149.4445,-21.6474
149.4565,-21.6755999999999
149.4702,-21.713
149.4686,-21.7393
149.4631,-21.8241
149.4845,-21.834
150.097199999999,-21.9372
150.1328,-21.9503999999999
150.146099999999,-21.9825
151.481599999999,-21.3628
151.4212,-21.385
151.419099999999,-21.402
151.415899999999,-21.4314
151.468999999999,-21.4729999999999
152.2998,-21.1823
152.4485,-21.183
152.336,-21.19
152.315699999999,-21.1995
152.498099999999,-21.2042
152.4927,-21.2154999999999
152.2426,-21.2125999999999
152.0113,-21.2197999999999
149.7681,-21.5085
149.720599999999,-21.5108999999999
149.7165,-21.5170999999999
149.8026,-21.5234999999999
149.6467,-21.5886999999999
149.8247,-21.5732
149.8178,-21.5821
150.2688,-21.4834
150.5915,-21.0127999999999
150.693299999999,-21.0531
151.286499999999,-21.4846
151.197499999999,-21.486
151.552799999999,-21.0052999999999
151.563199999999,-21.0421
151.5718,-21.0516
152.3964,-21.2182999999999
152.472399999999,-21.2401
152.507,-21.2379
149.8127,-21.5746
149.874599999999,-21.5913
149.772099999999,-21.6009999999999
149.806999999999,-21.5786
149.8382,-21.5884
149.867099999999,-21.6045
150.8649,-21.0310999999999
150.9249,-21.0264999999999
150.778099999999,-21.0569999999999
150.8296,-21.0718
150.7786,-21.0888999999999
150.901999999999,-21.1161999999999
151.6086,-21.0664
151.598299999999,-21.0987
151.5966,-21.0399999999999
151.641099999999,-21.077
151.663299999999,-21.0697
152.268599999999,-21.2640999999999
152.3126,-21.2798
152.3304,-21.2824999999999
152.230799999999,-21.3024999999999
152.220599999999,-21.3005
149.8271,-21.6038
149.783899999999,-21.6053999999999
149.8175,-21.6206
149.757399999999,-21.6106
149.7869,-21.6229
150.8307,-21.1289
150.9951,-21.1121
150.7893,-21.1331999999999
150.7631,-21.1358
151.687199999999,-21.0836
151.7151,-21.0968
151.7345,-21.1069
151.752299999999,-21.1155
152.2312,-21.2974
152.0516,-21.2956
152.063999999999,-21.3126
152.4368,-21.3053999999999
152.4819,-21.318
152.1629,-21.3309
149.8103,-21.6282999999999
149.505,-21.6024999999999
149.6639,-21.652
149.8261,-21.6563
149.638299999999,-21.6748
149.673399999999,-21.698
149.5412,-21.6881999999999
150.659799999999,-21.1587
150.8556,-21.1392999999999
150.8449,-21.1565
150.933799999999,-21.1644
151.770299999999,-21.1203
151.580299999999,-21.1232
151.5568,-21.1511
151.690599999999,-21.1597
151.712099999999,-21.1479
151.7564,-21.1476
151.7769,-21.1511999999999
152.2217,-21.3419999999999
152.3245,-21.3426
152.4017,-21.3281999999999
152.3993,-21.3251999999999
152.3659,-21.3294
152.249599999999,-21.3495999999999
149.669099999999,-21.7192
149.8813,-21.7105999999999
149.8338,-21.7531
149.591299999999,-21.7428999999999
149.563899999999,-21.7542
149.6339,-21.7375
150.8735,-21.1863999999999
150.943199999999,-21.1923999999999
150.8228,-21.2009
150.7927,-21.2140999999999
150.7689,-21.2261999999999
151.7983,-21.1627
151.552699999999,-21.1807
151.822399999999,-21.1813
151.540799999999,-21.2043
151.5744,-21.2084
151.528799999999,-21.2178
151.823,-21.1995
152.289999999999,-21.359
152.346399999999,-21.3505
152.425099999999,-21.3556999999999
152.482599999999,-21.3554999999999
152.1422,-21.3601999999999
149.7028,-21.7982
149.788199999999,-21.8157
149.5601,-21.8289
149.544,-21.8474
149.8229,-21.8298999999999
149.7929,-21.8355
150.8826,-21.2243999999999
150.8964,-21.2455
150.9126,-21.2575
150.930399999999,-21.2776999999999
150.936299999999,-21.3083999999999
150.7927,-21.3249999999999
151.984,-21.2153999999999
151.542499999999,-21.2332
151.9823,-21.227
151.6903,-21.2391
151.668299999999,-21.244
151.5551,-21.2532
152.0166,-21.3771999999999
152.211,-21.3924999999999
152.2499,-21.3958
149.636599999999,-21.8424
149.6211,-21.8541999999999
149.6132,-21.8639
149.879899999999,-21.8996999999999
149.642599999999,-21.9106999999999
149.630699999999,-21.9146
149.510799999999,-21.9283
150.9753,-21.3841
151.3262,-21.024
151.4143,-21.0127999999999
151.4452,-21.0102
151.554499999999,-21.0424
151.1629,-21.0126999999999
151.845699999999,-21.2411999999999
151.5551,-21.2997
151.6789,-21.292
151.636,-21.3211
152.362599999999,-21.4150999999999
152.4444,-21.4125
152.4323,-21.4204
152.4914,-21.4122999999999
152.398,-21.4247
149.649,-21.9316
149.961199999999,-21.9187
149.7303,-21.9427999999999
149.660599999999,-21.9500999999999
149.578499999999,-21.9564999999999
149.5994,-21.9582
151.103299999999,-21.0295999999999
151.1515,-21.0348
151.2801,-21.0415999999999
151.4087,-21.0369999999999
151.4803,-21.0389
151.420999999999,-21.0418999999999
151.3793,-21.0496
151.0711,-21.0705999999999
151.599999999999,-21.3338
151.703,-21.3328999999999
151.6233,-21.3373999999999
151.7238,-21.3472
151.8265,-21.3462999999999
151.857599999999,-21.3712
152.3339,-21.4296
152.128199999999,-21.437
152.4035,-21.4522
152.4564,-21.4437
152.4391,-21.465
149.6799,-21.9590999999999
149.819999999999,-21.9712999999999
149.8934,-21.9701999999999
149.572599999999,-21.9817
149.6634,-21.9764
151.5294,-21.0146
150.9391,-21.6488
150.9454,-21.6636999999999
150.912299999999,-21.6732
151.433699999999,-21.0715
151.369,-21.0794
151.6738,-21.3770999999999
151.711,-21.3737999999999
151.6951,-21.3808
151.9018,-21.399
151.793,-21.4104999999999
151.648799999999,-21.4189
152.3835,-21.4721
152.132399999999,-21.4926999999999
152.206999999999,-21.4994
152.5783,-21.0230999999999
152.6241,-21.0394
152.562199999999,-21.0603
149.8788,-21.9856
149.8785,-21.9803999999999
149.8116,-21.9888
149.848,-21.9896999999999
151.2379,-21.0961
151.4696,-21.1052
151.226499999999,-21.1212
151.2117,-21.1216
151.1382,-21.1225999999999
151.0746,-21.1238999999999
151.177899999999,-21.1377999999999
151.353,-21.1395
151.3039,-21.1563
151.5866,-21.4433
151.674299999999,-21.4517999999999
151.9153,-21.4431
151.853,-21.4603
152.4687,-21.0104
152.549499999999,-21.0585999999999
152.5342,-21.0728
152.5444,-21.1043999999999
152.5138,-21.1144
152.775399999999,-21.1097
152.6301,-21.1185
150.258399999999,-21.5191
150.1515,-21.5250999999999
150.2474,-21.6188
151.355099999999,-21.1641
151.3719,-21.1591999999999
151.3638,-21.1611
151.3598,-21.172
151.3707,-21.1708
151.429499999999,-21.1636999999999
151.4299,-21.1711999999999
151.434699999999,-21.1681999999999
151.038199999999,-21.1781
151.0136,-21.2158
152.4896,-21.0073
152.2004,-21.0185999999999
152.234299999999,-21.0200999999999
152.075999999999,-21.0334
