"","Event","Lat","Lon","ReefID","Core","Level","Level_Matrix","IntMean"
"3071","2016 Bleaching",-20.087,150.417,"20-119","0",1,NA,5
"3072","2016 Bleaching",-20.088,148.878,"20-019","0",1,NA,5
"3073","2016 Bleaching",-20.101,150.317,"20-127","0",1,NA,5
"3074","2016 Bleaching",-20.108,150.403,"20-598","0",1,NA,5
"3075","2016 Bleaching",-20.12,150.01,"20-128","0",1,NA,5
"3076","2016 Bleaching",-20.121,150.427,"20-125","0",1,NA,5
"3077","2016 Bleaching",-20.134,149.937,"20-112","0",2,NA,20
"3078","2016 Bleaching",-20.141,150.446,"20-131","0",1,NA,5
"3079","2016 Bleaching",-20.15,150.386,"20-126","0",0,NA,0
"3080","2016 Bleaching",-20.168,149.029,"20-067a","0",0,NA,0
"3081","2016 Bleaching",-20.19,150.072,"20-129","0",1,NA,5
"3082","2016 Bleaching",-20.193,150.472,"20-132","0",1,NA,5
"3083","2016 Bleaching",-20.259,150.513,"20-167","0",1,NA,5
"3084","2016 Bleaching",-20.264,149.093,"20-078a","0",2,NA,20
"3085","2016 Bleaching",-20.282,150.56,"20-172","0",0,NA,0
"3086","2016 Bleaching",-20.296,150.103,"20-134","0",0,NA,0
"3087","2016 Bleaching",-20.303,150.608,"20-179","0",0,NA,0
"3088","2016 Bleaching",-20.333,150.578,"20-182","0",1,NA,5
"3089","2016 Bleaching",-20.342,150.198,"20-138","0",0,NA,0
"3090","2016 Bleaching",-20.343,150.133,"20-135","0",0,NA,0
"3091","2016 Bleaching",-20.349,150.096,"20-137","0",0,NA,0
"3092","2016 Bleaching",-20.35,150.656,"20-185c","0",0,NA,0
"3093","2016 Bleaching",-20.354,150.584,"20-185a","0",1,NA,5
"3094","2016 Bleaching",-20.354,150.713,"20-186","0",1,NA,5
"3095","2016 Bleaching",-20.378,150.752,"20-187","0",1,NA,5
"3096","2016 Bleaching",-20.407,150.722,"20-194b","0",1,NA,5
"3097","2016 Bleaching",-20.416,150.685,"20-194a","0",1,NA,5
"3098","2016 Bleaching",-20.447,150.726,"20-197","0",0,NA,0
"3099","2016 Bleaching",-20.468,150.291,"20-146","0",0,NA,0
"3100","2016 Bleaching",-20.469,150.693,"20-474","0",1,NA,5
"3101","2016 Bleaching",-20.471,150.677,"20-470","0",1,NA,5
"3102","2016 Bleaching",-20.5,150.65,"20-469","0",1,NA,5
"3103","2016 Bleaching",-20.516,150.242,"20-296","0",1,NA,5
"3104","2016 Bleaching",-20.563,150.723,"20-317","0",1,NA,5
"3105","2016 Bleaching",-20.57,150.126,"20-295","0",0,NA,0
"3106","2016 Bleaching",-20.574,150.746,"20-322","0",1,NA,5
"3107","2016 Bleaching",-20.596,150.767,"20-324","0",0,NA,0
"3108","2016 Bleaching",-20.602,150.382,"20-298","0",0,NA,0
"3109","2016 Bleaching",-20.603,150.434,"20-299a","0",0,NA,0
"3110","2016 Bleaching",-20.625,150.804,"20-326","0",1,NA,5
"3111","2016 Bleaching",-20.649,150.45,"20-299c","0",1,NA,5
"3112","2016 Bleaching",-20.655,150.287,"20-301b","0",0,NA,0
"3113","2016 Bleaching",-20.672,150.874,"20-335","0",1,NA,5
"3114","2016 Bleaching",-20.681,150.231,"20-301a","0",0,NA,0
"3115","2016 Bleaching",-20.701,150.186,"20-302","0",0,NA,0
"3116","2016 Bleaching",-20.707,150.938,"20-339b","0",1,NA,5
"3117","2016 Bleaching",-20.717,150.468,"20-304","0",0,NA,0
"3118","2016 Bleaching",-20.726,150.884,"20-339a","0",1,NA,5
"3119","2016 Bleaching",-20.742,149.47,"20-262a","0",0,NA,0
"3120","2016 Bleaching",-20.747,151.016,"20-369a","0",0,NA,0
"3121","2016 Bleaching",-20.779,149.398,"20-269","0",2,NA,20
"3122","2016 Bleaching",-20.782,150.485,"20-305","0",1,NA,5
"3123","2016 Bleaching",-20.805,150.454,"20-306","0",0,NA,0
"3124","2016 Bleaching",-20.806,151.068,"20-370a","0",1,NA,5
"3125","2016 Bleaching",-20.819,150.376,"20-307","0",1,NA,5
"3126","2016 Bleaching",-20.843,151.229,"20-377","0",1,NA,5
"3127","2016 Bleaching",-20.859,150.379,"20-308","0",1,NA,5
"3128","2016 Bleaching",-20.882,151.058,"20-370b","0",1,NA,5
"3129","2016 Bleaching",-20.886,151.305,"20-382","0",0,NA,0
"3130","2016 Bleaching",-20.887,150.953,"20-348","0",0,NA,0
"3131","2016 Bleaching",-20.915,151.043,"20-380","0",0,NA,0
"3132","2016 Bleaching",-20.931,151.211,"20-383","0",0,NA,0
"3133","2016 Bleaching",-20.942,151.326,"20-385","0",0,NA,0
"3134","2016 Bleaching",-20.951,149.739,"20-291","0",2,NA,20
"3135","2016 Bleaching",-20.956,151.371,"20-568","0",0,NA,0
"3136","2016 Bleaching",-20.959,151.356,"20-388a","0",0,NA,0
"3137","2016 Bleaching",-20.96,151.184,"20-386","0",1,NA,5
"3138","2016 Bleaching",-20.962,150.08,"20-310","0",1,NA,5
"3139","2016 Bleaching",-20.965,150.918,"20-353","0",0,NA,0
"3140","2016 Bleaching",-20.966,151.403,"20-389","0",1,NA,5
"3141","2016 Bleaching",-20.987,149.782,"20-292","0",2,NA,20
"3142","2016 Bleaching",-20.991,151.478,"20-391","0",1,NA,5
"3143","2016 Bleaching",-21.013,151.163,"21-092","0",0,NA,0
"3144","2016 Bleaching",-21.015,151.528,"21-101","0",1,NA,5
"3145","2016 Bleaching",-21.017,149.898,"21-025","0",1,NA,5
"3146","2016 Bleaching",-21.023,150.372,"21-591","0",1,NA,5
"3147","2016 Bleaching",-21.03,151.103,"21-093","0",1,NA,5
"3148","2016 Bleaching",-21.031,150.865,"21-062","0",0,NA,0
"3149","2016 Bleaching",-21.035,151.152,"21-094","0",1,NA,5
"3150","2016 Bleaching",-21.042,151.555,"21-091","0",1,NA,5
"3151","2016 Bleaching",-21.042,151.563,"21-143","0",1,NA,5
"3152","2016 Bleaching",-21.05,151.573,"21-144","0",0,NA,0
"3153","2016 Bleaching",-21.055,150.692,"21-061","0",0,NA,0
"3154","2016 Bleaching",-21.057,150.778,"21-064","0",1,NA,5
"3155","2016 Bleaching",-21.065,151.61,"21-145a","0",1,NA,5
"3156","2016 Bleaching",-21.066,150.256,"21-054","0",2,NA,20
"3157","2016 Bleaching",-21.07,151.664,"21-147","0",0,NA,0
"3158","2016 Bleaching",-21.071,151.071,"21-100","0",1,NA,5
"3159","2016 Bleaching",-21.072,150.83,"21-065","0",0,NA,0
"3160","2016 Bleaching",-21.077,151.642,"21-146","0",0,NA,0
"3161","2016 Bleaching",-21.079,150.455,"21-056b","0",2,NA,20
"3162","2016 Bleaching",-21.082,151.688,"21-148","0",0,NA,0
"3163","2016 Bleaching",-21.096,151.716,"21-149","0",0,NA,0
"3164","2016 Bleaching",-21.107,151.735,"21-150","0",0,NA,0
"3165","2016 Bleaching",-21.114,151.753,"21-151","0",0,NA,0
"3166","2016 Bleaching",-21.123,151.073,"21-109","0",1,NA,5
"3167","2016 Bleaching",-21.123,150.481,"21-057","0",2,NA,20
"3168","2016 Bleaching",-21.129,150.831,"21-068","0",0,NA,0
"3169","2016 Bleaching",-21.133,150.79,"21-070","0",1,NA,5
"3170","2016 Bleaching",-21.136,150.763,"21-071","0",0,NA,0
"3171","2016 Bleaching",-21.139,150.856,"21-073","0",1,NA,5
"3172","2016 Bleaching",-21.149,151.757,"21-157","0",0,NA,0
"3173","2016 Bleaching",-21.151,151.777,"21-158","0",0,NA,0
"3174","2016 Bleaching",-21.162,151.799,"21-159","0",1,NA,5
"3175","2016 Bleaching",-21.164,150.66,"21-072","0",1,NA,5
"3176","2016 Bleaching",-21.177,151.037,"21-115","0",1,NA,5
"3177","2016 Bleaching",-21.181,151.823,"21-161","0",0,NA,0
"3178","2016 Bleaching",-21.186,150.873,"21-076","0",1,NA,5
"3179","2016 Bleaching",-21.186,152.595,"21-289a","0",2,NA,20
"3180","2016 Bleaching",-21.2,151.823,"21-165","0",0,NA,0
"3181","2016 Bleaching",-21.201,152.523,"21-290","0",1,NA,5
"3182","2016 Bleaching",-21.215,151.013,"21-116","0",1,NA,5
"3183","2016 Bleaching",-21.219,152.397,"21-236","0",1,NA,5
"3184","2016 Bleaching",-21.224,150.883,"21-081","0",1,NA,5
"3185","2016 Bleaching",-21.236,152.512,"21-238","0",1,NA,5
"3186","2016 Bleaching",-21.24,152.472,"21-237","0",1,NA,5
"3187","2016 Bleaching",-21.241,151.846,"21-172","0",1,NA,5
"3188","2016 Bleaching",-21.246,150.897,"21-082","0",1,NA,5
"3189","2016 Bleaching",-21.283,152.331,"21-241","0",0,NA,0
"3190","2016 Bleaching",-21.29,152.605,"21-294","0",1,NA,5
"3191","2016 Bleaching",-21.303,152.231,"21-242a","0",1,NA,5
"3192","2016 Bleaching",-21.319,152.581,"21-295","0",1,NA,5
"3193","2016 Bleaching",-21.322,151.167,"21-128","0",2,NA,20
"3194","2016 Bleaching",-21.332,152.163,"21-247","0",0,NA,0
"3195","2016 Bleaching",-21.332,150.785,"21-086","0",1,NA,5
"3196","2016 Bleaching",-21.339,152.553,"21-296","0",2,NA,20
"3197","2016 Bleaching",-21.346,151.827,"21-180","0",0,NA,0
"3198","2016 Bleaching",-21.354,151.097,"21-129","0",1,NA,5
"3199","2016 Bleaching",-21.365,151.48,"21-135","0",1,NA,5
"3200","2016 Bleaching",-21.37,151.367,"21-131","0",1,NA,5
"3201","2016 Bleaching",-21.371,151.858,"21-181","0",0,NA,0
"3202","2016 Bleaching",-21.375,149.83,"21-034","0",1,NA,5
"3203","2016 Bleaching",-21.377,152.017,"21-258","0",1,NA,5
"3204","2016 Bleaching",-21.378,151.25,"21-133","0",2,NA,20
"3205","2016 Bleaching",-21.379,152.529,"21-299","0",1,NA,5
"3206","2016 Bleaching",-21.384,150.975,"21-087","0",1,NA,5
"3207","2016 Bleaching",-21.385,151.421,"21-136","0",1,NA,5
"3208","2016 Bleaching",-21.389,151.275,"21-134","0",1,NA,5
"3209","2016 Bleaching",-21.393,152.508,"21-300a","0",1,NA,5
"3210","2016 Bleaching",-21.394,151.328,"21-132","0",1,NA,5
"3211","2016 Bleaching",-21.399,151.902,"21-185","0",0,NA,0
"3212","2016 Bleaching",-21.412,152.491,"21-263","0",1,NA,5
"3213","2016 Bleaching",-21.461,152.52,"21-303","0",1,NA,5
"3214","2016 Bleaching",-21.473,151.469,"21-139","0",1,NA,5
"3215","2016 Bleaching",-21.474,152.51,"21-304","0",1,NA,5
"3216","2016 Bleaching",-21.494,149.893,"21-050","0",2,NA,20
"3217","2016 Bleaching",-21.495,152.509,"21-306","0",1,NA,5
"3218","2016 Bleaching",-21.512,152.495,"21-470","0",1,NA,5
"3219","2016 Bleaching",-21.519,150.258,"21-386","0",2,NA,20
"3220","2016 Bleaching",-21.535,152.475,"21-474","0",1,NA,5
"3221","2016 Bleaching",-21.551,151.478,"21-433","0",2,NA,20
"3222","2016 Bleaching",-21.561,152.457,"21-479","0",0,NA,0
"3223","2016 Bleaching",-21.606,149.783,"21-334","0",3,NA,45
"3224","2016 Bleaching",-21.611,152.474,"21-491","0",0,NA,0
"3225","2016 Bleaching",-21.626,151.577,"21-449","0",1,NA,5
"3226","2016 Bleaching",-21.627,151.625,"21-450","0",1,NA,5
"3227","2016 Bleaching",-21.646,152.476,"21-496","0",1,NA,5
"3228","2016 Bleaching",-21.655,151.692,"21-453","0",2,NA,20
"3229","2016 Bleaching",-21.662,152.54,"21-560","0",1,NA,5
"3230","2016 Bleaching",-21.664,150.33,"21-394","0",2,NA,20
"3231","2016 Bleaching",-21.711,151.742,"21-460","0",1,NA,5
"3232","2016 Bleaching",-21.72,152.559,"21-562","0",1,NA,5
"3233","2016 Bleaching",-21.736,150.344,"21-403b","0",2,NA,20
"3234","2016 Bleaching",-21.756,151.774,"21-464","0",1,NA,5
"3235","2016 Bleaching",-21.787,152.593,"21-565","0",0,NA,0
"3236","2016 Bleaching",-21.804,151.926,"21-674","0",1,NA,5
"3237","2016 Bleaching",-21.821,152.627,"21-566","0",0,NA,0
"3238","2016 Bleaching",-21.832,152.312,"21-526","0",1,NA,5
"3239","2016 Bleaching",-21.838,151.987,"21-466","0",1,NA,5
"3240","2016 Bleaching",-21.846,152.636,"21-570","0",1,NA,5
"3241","2016 Bleaching",-21.856,152.44,"21-530","0",1,NA,5
"3242","2016 Bleaching",-21.862,152.376,"21-761","0",3,NA,45
"3243","2016 Bleaching",-21.863,152.409,"21-531","0",1,NA,5
"3244","2016 Bleaching",-21.863,152.354,"21-532","0",2,NA,20
"3245","2016 Bleaching",-21.867,152.173,"21-529","0",1,NA,5
"3246","2016 Bleaching",-21.884,152.444,"21-538","0",1,NA,5
"3247","2016 Bleaching",-21.887,151.926,"21-467","0",1,NA,5
"3248","2016 Bleaching",-21.894,152.657,"21-575","0",1,NA,5
"3249","2016 Bleaching",-21.906,152.478,"21-540","0",1,NA,5
"3250","2016 Bleaching",-21.912,152.672,"21-579","0",1,NA,5
"3251","2016 Bleaching",-21.922,152.109,"21-544","0",1,NA,5
"3252","2016 Bleaching",-21.931,152.493,"21-546","0",1,NA,5
"3253","2016 Bleaching",-21.936,152.688,"21-582","0",0,NA,0
"3254","2016 Bleaching",-21.961,152.056,"21-551","0",1,NA,5
"3255","2016 Bleaching",-21.967,152.701,"21-586","0",1,NA,5
"3256","2016 Bleaching",-21.982,152.477,"21-556","0",1,NA,5
"3257","2016 Bleaching",-22,152.465,"22-084","0",1,NA,5
"3258","2016 Bleaching",-22.011,152.726,"22-103","0",1,NA,5
"3259","2016 Bleaching",-22.04,152.429,"22-090","0",1,NA,5
"3260","2016 Bleaching",-22.057,152.738,"22-106","0",1,NA,5
"3261","2016 Bleaching",-22.073,152.522,"22-111","0",1,NA,5
"3262","2016 Bleaching",-22.077,152.477,"22-092","0",2,NA,20
"3263","2016 Bleaching",-22.096,152.742,"22-116","0",1,NA,5
"3264","2016 Bleaching",-22.106,152.534,"22-115","0",1,NA,5
"3265","2016 Bleaching",-22.117,152.746,"22-121","0",1,NA,5
"3266","2016 Bleaching",-22.148,152.532,"22-122","0",1,NA,5
"3267","2016 Bleaching",-22.15,152.598,"22-123","0",1,NA,5
"3268","2016 Bleaching",-22.15,152.761,"22-124","0",1,NA,5
"3269","2016 Bleaching",-22.155,152.553,"22-125","0",1,NA,5
"3270","2016 Bleaching",-22.183,152.761,"22-131","0",1,NA,5
"3271","2016 Bleaching",-22.185,152.627,"22-129","0",1,NA,5
"3272","2016 Bleaching",-22.209,152.757,"22-133","0",1,NA,5
"3273","2016 Bleaching",-22.223,152.619,"22-134","0",1,NA,5
"3274","2016 Bleaching",-22.264,152.605,"22-139","0",1,NA,5
"3275","2016 Bleaching",-22.271,152.737,"22-140","0",0,NA,0
"3276","2016 Bleaching",-22.299,152.737,"22-142","0",1,NA,5
"3277","2016 Bleaching",-22.308,152.663,"22-141","0",1,NA,5
"3278","2016 Bleaching",-22.325,152.729,"22-143","0",1,NA,5
"3279","2016 Bleaching",-22.332,152.68,"22-144","0",0,NA,0
"3280","2016 Bleaching",-23.082,150.893,"23-004b","0",2,NA,20
"3281","2016 Bleaching",-23.151,150.976,"23-012b","0",2,NA,20
"3282","2016 Bleaching",-23.163,151.071,"23-031a","0",1,NA,5
"3283","2016 Bleaching",-23.168,150.916,"23-010","0",2,NA,20
"3284","2016 Bleaching",-23.172,150.986,"23-012c","0",1,NA,5
"3285","2016 Bleaching",-23.189,150.935,"23-012e","0",2,NA,20
"3286","2016 Bleaching",-23.2,150.97,"23-014","0",3,NA,45
"3287","2016 Bleaching",-23.446,151.971,"23-052a","0",0,NA,0
"3288","2016 Bleaching",-23.47,151.877,"23-053","0",0,NA,0
"3289","2016 Bleaching",-23.496,152.061,"23-055a","0",1,NA,5
"3290","2016 Bleaching",-23.502,151.774,"23-068","0",0,NA,0
"3291","2016 Bleaching",-23.527,151.727,"23-069","0",0,NA,0
"3292","2016 Bleaching",-23.539,151.627,"23-070","0",0,NA,0
"3293","2016 Bleaching",-23.556,151.678,"23-071","0",0,NA,0
"3294","2017 Bleaching",-10.143424,143.341991,"TS","0",1,NA,5
"3295","2017 Bleaching",-10.143424,143.341991,"TS","0",1,NA,5
"3296","2017 Bleaching",-10.259854,143.487473,"TS","0",3,NA,45
"3297","2017 Bleaching",-10.259854,143.487473,"TS","0",2,NA,20
"3298","2017 Bleaching",-10.259854,143.487473,"TS","0",2,NA,20
"3299","2017 Bleaching",-10.259854,143.487473,"TS","0",2,NA,20
"3300","2017 Bleaching",-10.259854,143.487473,"TS","0",1,NA,5
"3301","2017 Bleaching",-10.324091,143.385979,"TS","0",1,NA,5
"3302","2017 Bleaching",-10.35257435,143.9400024,"99-395","0",1,NA,5
"3303","2017 Bleaching",-10.35701942,142.9018555,"99-396","0",2,NA,20
"3304","2017 Bleaching",-10.35701942,142.9018555,"99-396","0",2,NA,20
"3305","2017 Bleaching",-10.35701942,142.9018555,"99-396","0",1,NA,5
"3306","2017 Bleaching",-10.36300755,143.9332733,"99-398","0",2,NA,20
"3307","2017 Bleaching",-10.36300755,143.9332733,"99-398","0",1,NA,5
"3308","2017 Bleaching",-10.389905,143.31666,"TS","0",0,NA,0
"3309","2017 Bleaching",-10.389905,143.31666,"TS","0",0,NA,0
"3310","2017 Bleaching",-10.42653561,143.9330139,"99-417","0",2,NA,20
"3311","2017 Bleaching",-10.42653561,143.9330139,"99-417","0",2,NA,20
"3312","2017 Bleaching",-10.42653561,143.9330139,"99-417","0",1,NA,5
"3313","2017 Bleaching",-10.46963501,143.9091339,"99-432","0",3,NA,45
"3314","2017 Bleaching",-10.51833916,143.9165039,"99-456","0",3,NA,45
"3315","2017 Bleaching",-10.51833916,143.9165039,"99-456","0",3,NA,45
"3316","2017 Bleaching",-10.520869,143.099833,"TS","0",0,NA,0
"3317","2017 Bleaching",-10.520869,143.099833,"TS","0",0,NA,0
"3318","2017 Bleaching",-10.67155743,143.888382,"99-388","0",3,NA,45
"3319","2017 Bleaching",-10.67279911,143.9480133,"99-383","0",3,NA,45
"3320","2017 Bleaching",-10.68156528,143.9584198,"99-809","0",3,NA,45
"3321","2017 Bleaching",-10.68788147,143.9644928,"10-381","0",2,NA,20
"3322","2017 Bleaching",-10.68788147,143.9644928,"10-381","0",3,NA,45
"3323","2017 Bleaching",-10.70974445,143.9637756,"10-384","0",3,NA,45
"3324","2017 Bleaching",-10.70974445,143.9637756,"10-384","0",3,NA,45
"3325","2017 Bleaching",-10.70974445,143.9637756,"10-384","0",3,NA,45
"3326","2017 Bleaching",-10.72316742,143.9796143,"10-386","0",3,NA,45
"3327","2017 Bleaching",-10.72316742,143.9796143,"10-386","0",2,NA,20
"3328","2017 Bleaching",-10.72316742,143.9796143,"10-386","0",2,NA,20
"3329","2017 Bleaching",-10.75539112,143.9823456,"10-391","0",3,NA,45
"3330","2017 Bleaching",-10.75539112,143.9823456,"10-391","0",3,NA,45
"3331","2017 Bleaching",-10.75539112,143.9823456,"10-391","0",3,NA,45
"3332","2017 Bleaching",-10.75539112,143.9823456,"10-391","0",2,NA,20
"3333","2017 Bleaching",-10.75539112,143.9823456,"10-391","0",2,NA,20
"3334","2017 Bleaching",-10.75539112,143.9823456,"10-391","0",2,NA,20
"3335","2017 Bleaching",-10.77950287,142.591629,"10-330","0",3,NA,45
"3336","2017 Bleaching",-10.78567314,143.9852905,"10-399","0",3,NA,45
"3337","2017 Bleaching",-10.78567314,143.9852905,"10-399","0",3,NA,45
"3338","2017 Bleaching",-10.79434872,143.9897919,"10-400","0",4,NA,80
"3339","2017 Bleaching",-10.79434872,143.9897919,"10-400","0",3,NA,45
"3340","2017 Bleaching",-10.79434872,143.9897919,"10-400","0",3,NA,45
"3341","2017 Bleaching",-10.79434872,143.9897919,"10-400","0",2,NA,20
"3342","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",4,NA,80
"3343","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",4,NA,80
"3344","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",3,NA,45
"3345","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",3,NA,45
"3346","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",3,NA,45
"3347","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",3,NA,45
"3348","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",2,NA,20
"3349","2017 Bleaching",-10.80548668,144.0065918,"10-402","0",1,NA,5
"3350","2017 Bleaching",-10.88740253,144.0140991,"10-412","0",3,NA,45
"3351","2017 Bleaching",-10.88740253,144.0140991,"10-412","0",2,NA,20
"3352","2017 Bleaching",-10.88740253,144.0140991,"10-412","0",2,NA,20
"3353","2017 Bleaching",-10.88740253,144.0140991,"10-412","0",1,NA,5
"3354","2017 Bleaching",-10.88740253,144.0140991,"10-412","0",1,NA,5
"3355","2017 Bleaching",-10.92669582,144.0180969,"10-414","0",3,NA,45
"3356","2017 Bleaching",-10.92669582,144.0180969,"10-414","0",2,NA,20
"3357","2017 Bleaching",-10.92669582,144.0180969,"10-414","0",2,NA,20
"3358","2017 Bleaching",-10.96593094,144.0321503,"10-416b","0",2,NA,20
"3359","2017 Bleaching",-10.96593094,144.0321503,"10-416b","0",2,NA,20
"3360","2017 Bleaching",-10.96593094,144.0321503,"10-416b","0",2,NA,20
"3361","2017 Bleaching",-10.96593094,144.0321503,"10-416b","0",1,NA,5
"3362","2017 Bleaching",-10.9968214,144.035202,"10-418a","0",1,NA,5
"3363","2017 Bleaching",-10.9968214,144.035202,"10-418a","0",1,NA,5
"3364","2017 Bleaching",-10.9968214,144.035202,"10-418a","0",0,NA,0
"3365","2017 Bleaching",-10.9968214,144.035202,"10-418a","0",0,NA,0
"3366","2017 Bleaching",-10.9968214,144.035202,"10-418a","0",0,NA,0
"3367","2017 Bleaching",-10.9968214,144.035202,"10-418a","0",0,NA,0
"3368","2017 Bleaching",-10.9968214,144.035202,"10-418a","0",0,NA,0
"3369","2017 Bleaching",-11.00683498,142.9927368,"11-001","0",2,NA,20
"3370","2017 Bleaching",-11.00683498,142.9927368,"11-001","0",2,NA,20
"3371","2017 Bleaching",-11.00776577,144.0129089,"10-419a","0",1,NA,5
"3372","2017 Bleaching",-11.00776577,144.0129089,"10-419a","0",1,NA,5
"3373","2017 Bleaching",-11.00776577,144.0129089,"10-419a","0",1,NA,5
"3374","2017 Bleaching",-11.01778316,143.9950409,"10-420","0",0,NA,0
"3375","2017 Bleaching",-11.01778316,143.9950409,"10-420","0",0,NA,0
"3376","2017 Bleaching",-11.01778316,143.9950409,"10-420","0",0,NA,0
"3377","2017 Bleaching",-11.0306673,143.9979401,"11-112","0",2,NA,20
"3378","2017 Bleaching",-11.0306673,143.9979401,"11-112","0",0,NA,0
"3379","2017 Bleaching",-11.03934193,144.0173187,"11-113","0",1,NA,5
"3380","2017 Bleaching",-11.03934193,144.0173187,"11-113","0",1,NA,5
"3381","2017 Bleaching",-11.03934193,144.0173187,"11-113","0",1,NA,5
"3382","2017 Bleaching",-11.03934193,144.0173187,"11-113","0",0,NA,0
"3383","2017 Bleaching",-11.03934193,144.0173187,"11-113","0",0,NA,0
"3384","2017 Bleaching",-11.04900837,144.0223846,"11-114","0",2,NA,20
"3385","2017 Bleaching",-11.04900837,144.0223846,"11-114","0",1,NA,5
"3386","2017 Bleaching",-11.04900837,144.0223846,"11-114","0",1,NA,5
"3387","2017 Bleaching",-11.05487251,144.0335541,"11-115","0",2,NA,20
"3388","2017 Bleaching",-11.05487251,144.0335541,"11-115","0",1,NA,5
"3389","2017 Bleaching",-11.05487251,144.0335541,"11-115","0",1,NA,5
"3390","2017 Bleaching",-11.05487251,144.0335541,"11-115","0",0,NA,0
"3391","2017 Bleaching",-11.05487251,144.0335541,"11-115","0",1,NA,5
"3392","2017 Bleaching",-11.05487251,144.0335541,"11-115","0",1,NA,5
"3393","2017 Bleaching",-11.05487251,144.0335541,"11-115","0",0,NA,0
"3394","2017 Bleaching",-11.06919193,144.0407105,"11-116","0",3,NA,45
"3395","2017 Bleaching",-11.06919193,144.0407105,"11-116","0",2,NA,20
"3396","2017 Bleaching",-11.06919193,144.0407105,"11-116","0",1,NA,5
"3397","2017 Bleaching",-11.06919193,144.0407105,"11-116","0",1,NA,5
"3398","2017 Bleaching",-11.06997013,143.0908356,"11-025","0",1,NA,5
"3399","2017 Bleaching",-11.06997013,143.0908356,"11-025","0",1,NA,5
"3400","2017 Bleaching",-11.10342503,144.0440064,"11-117","0",4,NA,80
"3401","2017 Bleaching",-11.10342503,144.0440064,"11-117","0",3,NA,45
"3402","2017 Bleaching",-11.10342503,144.0440064,"11-117","0",2,NA,20
"3403","2017 Bleaching",-11.10342503,144.0440064,"11-117","0",2,NA,20
"3404","2017 Bleaching",-11.10342503,144.0440064,"11-117","0",1,NA,5
"3405","2017 Bleaching",-11.11662197,143.0284576,"11-026","0",2,NA,20
"3406","2017 Bleaching",-11.14598274,144.0584412,"11-119","0",4,NA,80
"3407","2017 Bleaching",-11.14598274,144.0584412,"11-119","0",3,NA,45
"3408","2017 Bleaching",-11.14598274,144.0584412,"11-119","0",2,NA,20
"3409","2017 Bleaching",-11.14598274,144.0584412,"11-119","0",1,NA,5
"3410","2017 Bleaching",-11.18211842,143.030838,"11-035","0",2,NA,20
"3411","2017 Bleaching",-11.18211842,143.030838,"11-035","0",2,NA,20
"3412","2017 Bleaching",-11.18517208,144.0600281,"11-120","0",3,NA,45
"3413","2017 Bleaching",-11.18517208,144.0600281,"11-120","0",2,NA,20
"3414","2017 Bleaching",-11.18517208,144.0600281,"11-120","0",1,NA,5
"3415","2017 Bleaching",-11.18517208,144.0600281,"11-120","0",1,NA,5
"3416","2017 Bleaching",-11.2432394,143.0007172,"11-038","0",2,NA,20
"3417","2017 Bleaching",-11.2432394,143.0007172,"11-038","0",2,NA,20
"3418","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",3,NA,45
"3419","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",3,NA,45
"3420","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",2,NA,20
"3421","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",2,NA,20
"3422","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",2,NA,20
"3423","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",1,NA,5
"3424","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",1,NA,5
"3425","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",1,NA,5
"3426","2017 Bleaching",-11.26131248,144.0656586,"11-125","0",1,NA,5
"3427","2017 Bleaching",-11.26356697,144.0125122,"11-126a","0",1,NA,5
"3428","2017 Bleaching",-11.26926422,144.0183258,"11-126b","0",1,NA,5
"3429","2017 Bleaching",-11.26926422,144.0183258,"11-126b","0",1,NA,5
"3430","2017 Bleaching",-11.27628613,144.0441132,"11-129","0",2,NA,20
"3431","2017 Bleaching",-11.27628613,144.0441132,"11-129","0",1,NA,5
"3432","2017 Bleaching",-11.27628613,144.0441132,"11-129","0",1,NA,5
"3433","2017 Bleaching",-11.28243065,144.0057831,"11-073","0",1,NA,5
"3434","2017 Bleaching",-11.28243065,144.0057831,"11-073","0",1,NA,5
"3435","2017 Bleaching",-11.28243065,144.0057831,"11-073","0",1,NA,5
"3436","2017 Bleaching",-11.28264427,143.9954834,"11-072","0",2,NA,20
"3437","2017 Bleaching",-11.28264427,143.9954834,"11-072","0",1,NA,5
"3438","2017 Bleaching",-11.28264427,143.9954834,"11-072","0",1,NA,5
"3439","2017 Bleaching",-11.28264427,143.9954834,"11-072","0",1,NA,5
"3440","2017 Bleaching",-11.38516045,143.0353394,"11-053","0",2,NA,20
"3441","2017 Bleaching",-11.38516045,143.0353394,"11-053","0",2,NA,20
